id	title	author	language	avg_rating	ratings_count	review_count
28793690	Four Color #1221	Dell Comics / Western Publishing	English	0.0	    0  	      0    
22895193	Legislating Medical Ethics	R B Baker		0.0	    0  	      0    
36395268	A Tale of Two Cities	Charles Dickens	English	0.0	    0  	      0    
4517114	Purchasing Power Parity and the International Transmission of Price Disturbances Under Alternative Exchange Rate Regimes: The Swiss Experience	Georg Junge	English	0.0	    0  	      0    
30939564	Reminiscences of Thought and Feeling	Mary Ann Kelty		0.0	    0  	      0    
24750219	Faust I	Johann Wolfgang von Goethe	English	3.93	    49459  	      858    
3091640	Embracing the Wide Sky: A Tour Across the Horizons of the Mind	Daniel Tammet	English	3.74	    658  	      95    
11185618	Maps of Time: An Introduction to Big History	David Christian	English	4.07	    525  	      61    
29035573	The International Journal of Surgery, Volume 11	Anonymous		0.0	    0  	      0    
17683740	Fiber-Optic Temperature Sensor Using a Thin-Film Fabry-Perot Interferometer	Glenn Beheim		0.0	    0  	      0    
26011	The Informer	Bret Easton Ellis	English	3.39	    14827  	      479    
32984517	Inside Out: A Memoir of Entering and Breaking Out of a Minneapolis Political Cult	Alexandra Stein		3.67	    12  	      2    
33689461	Patriotiske Sanger: Nasjonalsanger, Wilhelmus, Arirang, Deutschlandlied, Ja, VI Elsker Dette Landet, Aegukga, Auferstanden Aus Ruinen	Kilde Wikipedia		0.0	    0  	      0    
6662396	Everyone She Loved: A Novel	Sheila Curran		2.81	    196  	      42    
27148914	Damas, La OA Tout Homme Est Na	L Titia-Marie Saint-Pierre		0.0	    0  	      0    
21329453	Spirit-Led Evangelism	Ella Onakoya	English	0.0	    0  	      0    
96682	The Shelf Elf	Jackie Mims Hopkins	English	3.85	    226  	      48    
3389559	Problems in American history	Richard William Leopold		5.0	    1  	      0    
26318590	Grace Actual and Habitual: A Dogmatic Treatise	Joseph Pohle		4.0	    1  	      0    
10048241	The Blue Crystal	Melissa Bowersock	English	5.0	    1  	      0    
29871382	غرفة أبي	عبده وازن		3.5	    24  	      8    
21712503	Me and The Professor	Paul              Green	English	4.0	    3  	      0    
30773428	New York: A Bicycle Travel Journal	Applewood Books		0.0	    0  	      0    
12944759	We Are Marching	Lynda Tysdal		0.0	    0  	      0    
7174715	Wild Rain	Christine Feehan	English	4.18	    10400  	      207    
28498180	Nyoka the Jungle Girl v1 #2	Fawcett Comics	English	0.0	    0  	      0    
22348756	Delta Belles	Penelope J. Stokes	English	3.42	    262  	      42    
12477124	Measure for Measure as Royal Entertainment	Josephine Waters Bennett	English	0.0	    0  	      0    
20801612	Forbidden Fire	Karpov Kinrade	English	4.14	    617  	      68    
25427172	Gays and God: An Unlikely Friendship?	Ralph Barnard	English	0.0	    0  	      0    
4380459	Dynamics of Macrosystems: Proceedings of a Workshop on the Dynamics of Macrosystems, Held at the International Institute for Applied Systems Analysis , Laxenburg, Austria, September 3-7, 1984	Jean-Pierre Aubin	English	0.0	    0  	      0    
14833145	School Supply Cross Sell Homeschool Package Grade 4 Harcourt Language	Harcourt School Publishers	English	0.0	    0  	      0    
20109123	POETRY, POLITICS And SPIRITUALITY: ESSAYS ON TRANSCENDENCE	George Lysloff	English	0.0	    0  	      0    
949542	Collected Stories and Poems	Edgar Allan Poe	English	4.4	    551  	      20    
28179606	Tajny pielgrzym	John le Carré	Polish	3.91	    3633  	      191    
1651841	Where There's Smoke There's Flavor: Real Barbecue	Richard W. Langer	English	3.25	    4  	      0    
21281821	The Life and Times of Blessed Cardinal Newman	Richard M. Lamb	English	0.0	    0  	      0    
15420634	Principle of Fairness Poli	George Klosko	English	4.2	    5  	      0    
29692027	The Nile Tributaries of Abyssinia: And the Sword Hunters of the Hamran Arabs	Samuel White Baker		4.1	    10  	      0    
5429017	Driving Abroad	George  Bishop		0.0	    0  	      0    
21261068	Song	William Blake	English	3.0	    2  	      0    
26065813	Capital Gains, Minimal Taxes: The Essential Guide for Investors and Traders	Kaye A. Thomas	English	3.88	    8  	      0    
1156457	The Good Old Stuff: 13 Early Stories	John D. MacDonald	English	3.85	    180  	      16    
23449733	1894 Frontier Doctor's Medical Handbook: Book 1: Home Remedies, General Health and Wellness	Daniel Edwards	English	3.71	    7  	      1    
27988409	Beyssig Sein Ist Nutz Und Not: Flugschriften in Der Lutherzeit	Wartburg Wartburg Stiftung		0.0	    0  	      0    
10017750	Clavis Homerica; sive, Lexicon vocabulorum omnium, quae continentur in Homeri Iliade et potissima parte Odysseae, cum brevi de dialectis appendice, necnon Mich. Apostolii Proverbiis graeco-latinis. Accessere etiam huic postremae editioni varia elogia seu	Samuel Patrick	Romanian	0.0	    0  	      0    
6215144	Realism	James Malpas	English	3.11	    9  	      0    
32664646	MR Polton Explains	R. Austin Freeman		4.06	    34  	      6    
29984768	My Trips to France, Holland, Denmark, Switzerland and Around Germany: Volume 2	Martin Skubinna	English	0.0	    0  	      0    
28219791	A Lancaster County Christmas Collection	Ruth Price	English	3.56	    9  	      2    
11563095	Perrito y sus amigos	Roger Priddy		0.0	    0  	      0    
1632079	Five Rings Over Korea: The Secret Negotiations Behind the 1988 Olympic Games in Seoul	Richard W. Pound	English	0.0	    0  	      0    
28958757	Studies in Mountain Village Life	Kunio Yanagita	English	3.5	    2  	      1    
33463626	Gosudarstvennye Simvoly Sssr: Gerby Sssr, Gimny Respublik Sssr, Gosudarstvennye Simvoly Bssr, Gosudarstvennye Simvoly Turkmenskoi Ssr	IWikipedia		0.0	    0  	      0    
26756892	The History of the Descendants of John Dwight, of Dedham, Mass, Volume 2	Benjamin Woodbridge Dwight		0.0	    0  	      0    
32998189	Manga Classics: Jane Eyre	Stacy King	English	4.28	    324  	      120    
34086640	Marooned on a Dead World Journal: 365 Day Journal Diary Notebook	NOT A BOOK		0.0	    0  	      0    
26917669	Mexico Under Carranza: A Lawyer's Indictment of the Crowning Infamy of Four Hundred Years of Misrule	Thomas Edward Gibbon		0.0	    0  	      0    
16067943	Иди куда хочешь	Henry Lion Oldie	Russian	4.36	    109  	      1    
3629906	The Dark Goddess	Marvin H. Albert	English	3.47	    15  	      1    
32130734	The Mission: Or, Scenes in Africa: Written for Young People; Volume 1	Frederick Marryat		0.0	    0  	      0    
18807396	Дванайсетте стола	Ilya Ilf	Bulgarian	4.42	    15605  	      275    
20295730	Intimacy with God: Getting Closer to God	SEGUN OLUMIDE		0.0	    0  	      0    
28959587	Ruso	El País-Aguilar	English	0.0	    0  	      0    
7037551	Angelic Layer, Vol. 1	CLAMP	Indonesian	3.82	    1895  	      44    
21396856	Ein Kabel für Deutschland: Lebst du noch, oder drückst du schon?	Peter Joe		0.0	    0  	      0    
20655245	Hebrews: Belief, a Theological Commentary on the Bible	D. Stephen Long	English	3.5	    2  	      0    
21150398	I Can't Wait To Be On TV!	Joy Simmons	English	0.0	    0  	      0    
4426363	American History Pop Quiz	solomon m skolnick		3.0	    4  	      1    
21201524	The Wind in the Willows	Kenneth Grahame	English	3.98	    142509  	      4172    
27974102	Fear University	Meg Collett		4.08	    1404  	      171    
13734273	October 27th	Keith  Poole	English	4.0	    4  	      1    
31495649	Don't Let Me Go Away	Maria Amata Di Lorenzo		5.0	    1  	      0    
19994948	Eye Contact: Photographing Indigenous Australians	Jane Lydon	English	3.5	    4  	      0    
33319484	Griechische Partei: Liste Der Politischen Parteien in Griechenland, Kommunistische Partei Griechenlands, Okologen-Grune	Quelle Wikipedia		0.0	    0  	      0    
29257371	American Journal of Philology, Volume 14	JSTOR		0.0	    0  	      0    
28340367	Judge J's 10 Practical Tips To Prepare For Traffic Court	Judge J.	English	0.0	    0  	      0    
35437689	Weekend of Dominance	Honey Potts		0.0	    0  	      0    
26937566	The Psychological Review, Vol. 10	James Mark Baldwin		0.0	    0  	      0    
22143074	Guitar Scales and Arpeggios, Grades 15	ABRSM	English	4.5	    2  	      0    
10703060	Der Kleine Johnson 2010	Hugh Johnson	German	3.33	    3  	      1    
22153517	Regarding Rita	Gwen Pemberton		2.33	    3  	      0    
17690073	Economic Growth in an Open Developing Economy: The Role of Structure and Demand	A.P. Thirlwall		0.0	    0  	      0    
15706291	De Creoolse keuken	M. Wattenbergh	Dutch	3.0	    1  	      1    
1904164	Multiobjective Optimisation and Control	G.P. Liu	English	0.0	    0  	      0    
22852043	How to Make Bread: Step-by-step recipes for yeasted breads, sourdoughs, soda breads and pastries	Emmanuel Hadjiandreou	English	4.35	    102  	      11    
950614	Hard Angel	J.K. Stone	English	0.0	    0  	      0    
36383407	O Grito do Gamo: Poemas Celtas da Fé e do Sagrado	José Domingos Morais	Portuguese	0.0	    0  	      0    
26800708	sosikitonisemono	saotomehijiri	English	0.0	    0  	      0    
13551127	Perdersi a Londra	Charles Dickens	Italian	3.87	    15  	      0    
20584888	Fabre's Book of Insects	Jean-Henri Fabre		3.96	    113  	      17    
36379119	The Roots	Carter Cox		0.0	    0  	      0    
25634271	Rogers Park	Mark Pople	English	4.88	    8  	      4    
27864730	Schweinemond	Hans-Peter Boer	English	0.0	    0  	      0    
33846464	Emmanue l: God with Us : As I Lived It	Robert Wesley Witmer		3.0	    1  	      0    
15274026	Expectant Mistress	Sara Wood	English	2.87	    30  	      9    
35557960	Diccionario del Diablo	Ambrose Bierce	Spanish	4.13	    7872  	      494    
2487950	Brunches and Breakfasts	Gerald M. Knox		0.0	    0  	      0    
25432969	The Heart of Unconditional Love: A Powerful New Approach to Loving-Kindness Meditation	Tulku Thondup	English	4.06	    18  	      0    
23026806	Students Solutions Manual to Accompany 'Physical Chemistry - Quanta, Matter, and Change, 2nd Edition'	C.A. Trapp		0.0	    0  	      0    
28626216	The Knickerbocker; Or, New York Monthly Magazine, Volume 13	Lewis Gaylord Clark		0.0	    0  	      0    
2122330	When Someone Loves You	Susan Johnson	English	3.6	    197  	      9    
19473842	エッチなあの時の顔 Ver.1 我慢できない	Mellow Tone Books	English	0.0	    0  	      0    
14502267	The Waiting Room	Thomas Milner	English	4.0	    1  	      0    
17904155	The Hunt for the Well Hidden Treasure	Bob Sheard	English	4.1	    20  	      3    
21493612	Guidebook for Managing Small Airports	The United States of America		0.0	    0  	      0    
29971890	Das Rätsel der Quanten: Die Welt des mikroskopisch Kleinen	Peter Ripota		0.0	    0  	      0    
14850773	Communism in Europe, Vol.2: East Germany, Czechoslovakia, Sweden, Norway, Finland	William E. Griffith	English	0.0	    0  	      0    
18991982	Hydromechanics: Theory and Fundamentals	Emmanuil G Sinaiski		0.0	    0  	      0    
5528418	The Ugly Sister	Winston Graham	English	4.09	    43  	      3    
9845043	Go Slow Italy	Alastair Sawday	English	4.1	    10  	      1    
2370668	Paul and the Jews	A. Andrew Das	English	3.67	    6  	      1    
17192643	Sweet Sorrow: Love, Loss and Attachment in Human Life	Alan B. Eppel		4.67	    3  	      0    
31258365	The Glory Years: Developing a Powerful and Positive Outlook in the Senior Years of Life	Joyce Euren		0.0	    0  	      0    
18252280	Dictionnaire Geographique Universel: Contenant La Description de Tous Les Lieux Du Globe Interessans Sous Le Rapport de La Geographie Physique Et Poli	Anonymous		0.0	    0  	      0    
29849394	Sortez de Mon Livre	Nick Bland	French	4.15	    217  	      35    
18140635	To the Valley	Kenneth Jewett	English	4.5	    4  	      0    
28824001	Giada de Laurentiis	Jeanne Nagle		3.0	    1  	      0    
12998450	Para ti	Luísa Castel-Branco	Portuguese	2.71	    17  	      4    
3284531	Mouse Tv	Matt Novak		3.81	    79  	      13    
36453642	Ancient Pagan and Modern Christian Symbolism	Inman and Newton		0.0	    0  	      0    
20292735	Wookieepedia - Clone Trooper Variants: At-Rt Driver, At-Te Commander, Advanced Recon Commando, Advanced Recon Commando Heavy Gunner, Advanced Recon Force Trooper, Aerial Recon Trooper, Alpha-Class Advanced Recon Commando	Source Wikia		5.0	    1  	      0    
11301814	Lucrece Borgia : Marie Tudor : Angelo	Victor Hugo	French	3.64	    14  	      1    
19882223	Rereading Modernism RLE: Volume 11	Lisa Rado	English	0.0	    0  	      0    
31810673	Fishing Pocket Monthly Planner 2017: 16 Month Calendar	David Mann		0.0	    0  	      0    
19349240	Philosophy and Ordinary Language: The Bent and Genius of our Tongue	Oswald Hanfling	English	3.83	    6  	      1    
26169542	Un tutu în plus	Beatrice Masini	Romanian	3.96	    26  	      0    
31287171	An Appeal by Shirin Ebadi to the world - Ein Appell von Shirin Ebadi an die Welt - Russische Ausgabe: That's not what the Prophet meant - Das hat der Prophet nicht gemeint	Shirin Ebadi		0.0	    0  	      0    
18104348	The Embrace: Diego Rivera and Frida Kahlo	Carolyn Kreiter-Foronda	English	5.0	    4  	      2    
16682365	Getting Your Way: Strategic Dilemmas in the Real World	James M. Jasper		3.0	    2  	      0    
14827255	Mabel Takes the Ferry	Emily Chetkowski	English	4.33	    3  	      1    
20856023	Latin American Women Writers: An Encyclopedia	María Claudia André		4.0	    1  	      2    
30312900	Mistress Vanessa's Pets Episode 2	Gayle Keo	English	2.75	    4  	      1    
9156385	The Saddlemaker's Wife	Earlene Fowler		3.84	    1127  	      113    
26953922	Songs of the Spirit, Hitherto Unpublished Poems, and a Few Old Favorites	A.B. Simpson		0.0	    0  	      0    
1179436	Christmas Lessons	Janine Boissard	English	3.85	    54  	      2    
10138075	The Essential Works of Mary Shelley	Mary Wollstonecraft Shelley	English	0.0	    0  	      0    
9996302	Way to Be!: 9 Rules For  Living the Good Life	Gordon B. Hinckley	English	4.59	    7384  	      310    
22278702	1891 Census of Sheen, Aberdeen, Esher & Malakoff Townships, Pontiac County, Quebec	Upper Ottawa Valley Genealogical Group		0.0	    0  	      0    
21213986	The Positive Psychology of Buddhism and Yoga	Marvin Levine	English	3.8	    10  	      0    
20633214	The Warlord of Mars	Edgar Rice Burroughs	English	3.86	    10907  	      487    
8162737	Falk	Joseph Conrad	English	3.77	    105  	      5    
13525569	Understanding Supercomputing	Scientific American	English	3.0	    2  	      1    
15381011	Swander: History of the Swander Family	J. I. Swander	English	0.0	    0  	      0    
15296591	Biologic Markers in Reproductc	Academy Of Natl	English	0.0	    0  	      0    
28221008	Pretending to Dance	Diane Chamberlain		3.97	    10752  	      1216    
10623858	Autobiographie: suivi de, Conrad Detrez	William Cliff	Romanian	4.5	    2  	      0    
4813801	A Thematic Unit About NORTHWEST INDIANS  Grades 3-6	Elaine Hansen Cleary		0.0	    0  	      0    
23139209	Mastering Nservicebus and Persistence	Rich Helton		1.0	    2  	      1    
18963057	The Carrier Bag and other stories	John Dixon		4.0	    2  	      1    
35202480	Female Leaders in New Religious Movements	Inga Bardsen-Tollefsen		0.0	    0  	      0    
20447266	Wrestle and Win: The Wrestler's Guide to Strength, Conditioning, Nutrition and College Preparation	Steve Kimpel	English	3.8	    5  	      0    
26696492	The East Anglian, Vol. 3: Or Notes and Queries on Subjects Connected with the Counties of Suffolk, Cambridge, Essex and Norfolk	Charles Harold Evelyn White		0.0	    0  	      0    
21250105	Magic Book - Step By Step Tips On How To Do Magic Tricks!	Jimmy Fox	English	5.0	    2  	      0    
14368930	A Century of Achievement: The History of the New York Bible and Common Prayer Book Society for One Hundred Years	Arthur Edward Gilbert Lowndes	English	0.0	    0  	      0    
28801370	Secondary Modern Discipline	Richard Miles Farley	English	0.0	    0  	      0    
